epoch,loss_total,loss_val,lr
577,0.01581468865932787,0.01738304542435303,6.25e-05
578,0.015798736929747405,0.017349945025691794,6.25e-05
579,0.01577476139965595,0.017366035435539228,6.25e-05
580,0.01576963532716036,0.017371201362146923,6.25e-05
581,0.01577923751856182,0.01740388079214101,6.25e-05
582,0.01581893559983548,0.017345027251661458,6.25e-05
583,0.015774411185845442,0.01733072993080485,6.25e-05
584,0.015760220989000564,0.017378882159437822,6.25e-05
585,0.01577348846430872,0.017439568827909098,6.25e-05
586,0.015808814953939588,0.01732567599449456,6.25e-05
587,0.015766406906586067,0.017292550056417274,6.25e-05
588,0.015779095080991585,0.017369769126967888,6.25e-05
589,0.01576843424974119,0.017362214865111553,6.25e-05
590,0.015746281409234394,0.017314298090700855,6.25e-05
591,0.01572777820276279,0.017297841909490547,6.25e-05
592,0.015745081774452153,0.017301208544709547,6.25e-05
593,0.015756879823611063,0.017373993916020826,6.25e-05
594,0.01572980675115889,0.017291115038843764,6.25e-05
595,0.015734972779219057,0.017359037601099844,6.25e-05
596,0.0157511425843718,0.017378446455770486,6.25e-05
597,0.015757220249403927,0.01741083360719338,6.25e-05
598,0.01574059391357735,0.01732210350541474,3.125e-05
599,0.015667824330283145,0.017275110380915108,3.125e-05
600,0.01567615004365935,0.017308025455241387,3.125e-05
601,0.01567457952335769,0.017266903233695237,3.125e-05
602,0.01567554324134892,0.017254550322289338,3.125e-05
603,0.01564759341086827,0.017300958835206014,3.125e-05
604,0.015664603762036444,0.017274556621950127,3.125e-05
605,0.015663413477002407,0.017249269141419117,3.125e-05
606,0.01564103784952678,0.017262186092169104,3.125e-05
607,0.015671582691663622,0.017274444069964322,3.125e-05
608,0.015650007015495907,0.01726354203524961,3.125e-05
609,0.015667637097923195,0.017288885644746947,3.125e-05
610,0.015677615561906028,0.017266156564762592,3.125e-05
611,0.0156512545859989,0.017245893875086297,3.125e-05
612,0.015663287803238512,0.017262401332892398,3.125e-05
613,0.01565315793542301,0.017216175088849223,3.125e-05
614,0.015646741999422804,0.017248375202355472,3.125e-05
615,0.015658495911196165,0.017254651151282708,3.125e-05
616,0.015660186298191547,0.01727883599032665,3.125e-05
617,0.015651667947132214,0.017276119468075998,3.125e-05
618,0.015651900266461512,0.017277528424295314,3.125e-05
619,0.015643987238553224,0.017256489763575283,3.125e-05
620,0.015637609541562257,0.01725789319944693,3.125e-05
621,0.015631412101142547,0.017257219600373117,3.125e-05
622,0.015641501447295442,0.01721738410671244,3.125e-05
623,0.01563075588395198,0.017248200745641755,3.125e-05
624,0.015618789502803017,0.01718919615283138,3.125e-05
625,0.015624577106506216,0.017218994515871368,3.125e-05
626,0.015639279749901855,0.01721100855734633,3.125e-05
627,0.01563395327870168,0.017255742273343092,3.125e-05
628,0.015589297292571441,0.017270494099120896,3.125e-05
629,0.015598222120281528,0.017275503194056192,3.125e-05
630,0.01561035106287283,0.017222084625348123,3.125e-05
631,0.015615915678733704,0.017230386831108047,3.125e-05
632,0.015631745733758983,0.017187104415476002,3.125e-05
633,0.015622409279732144,0.01727770133902006,3.125e-05
634,0.015606125561045665,0.017228273563433875,3.125e-05
635,0.01560076707791464,0.017243401520824514,3.125e-05
636,0.015616487036002618,0.017229802272360838,3.125e-05
637,0.015626920880201983,0.01717045785275997,3.125e-05
638,0.015620023852177695,0.017219732134831127,3.125e-05
639,0.015623374659495027,0.017221443733451587,3.125e-05
640,0.015605107424598114,0.017209212707564432,3.125e-05
641,0.015582759134179237,0.017184631509829393,3.125e-05
642,0.015565091214489703,0.017183244087879215,3.125e-05
643,0.015580587582114865,0.01720927433095435,3.125e-05
644,0.01557737501228557,0.01719668293134468,3.125e-05
645,0.015606897590937568,0.017194141061102477,3.125e-05
646,0.015601957801218126,0.01719926868537574,3.125e-05
647,0.015584586316025724,0.01720721531299761,3.125e-05
648,0.015563305796069257,0.017151709148120774,3.125e-05
649,0.01559625942186982,0.0171751442393155,3.125e-05
650,0.015552561931019905,0.01716483010607294,3.125e-05
651,0.01556069781894193,0.01719418859710042,3.125e-05
652,0.015565760835420852,0.0172199733144482,3.125e-05
653,0.015540858091530847,0.01717675240147393,3.125e-05
654,0.015545767348478822,0.017190708260347843,3.125e-05
655,0.015507387636485053,0.017185720248849585,3.125e-05
656,0.015579273905970302,0.017221038056164758,3.125e-05
657,0.015536284640285314,0.017164527003951442,3.125e-05
658,0.015582830590360305,0.017172415293011226,3.125e-05
659,0.015569347796925143,0.017179432453605366,1.5625e-05
660,0.015519021590258562,0.017140698476697025,1.5625e-05
661,0.01551497167012855,0.017156565336042488,1.5625e-05
662,0.01550323614741073,0.0171527220229132,1.5625e-05
663,0.015508902989620087,0.01715665027456239,1.5625e-05
664,0.015526526351915855,0.017146839022055715,1.5625e-05
665,0.015507706587075018,0.017130098868226005,1.5625e-05
666,0.015510959313342385,0.017139640258713475,1.5625e-05
667,0.015531926525428015,0.017134047645080374,1.5625e-05
668,0.01553308667943758,0.017125121467453697,1.5625e-05
669,0.015539491713485298,0.017143032040413543,1.5625e-05
670,0.01549899658443881,0.017144099129000032,1.5625e-05
671,0.015509492407242456,0.017139380209946146,1.5625e-05
672,0.015521704511461305,0.01710550809265443,1.5625e-05
673,0.015504283081813185,0.01714498131457959,1.5625e-05
674,0.015518142604360394,0.01714182945740078,1.5625e-05
675,0.015525200349443099,0.01714841974518027,1.5625e-05
676,0.01552139772284849,0.017136927376327108,1.5625e-05
677,0.015509337497254213,0.017116495117119972,1.5625e-05
678,0.015537873147895523,0.017123097251957136,1.5625e-05
679,0.01550954662482528,0.017130930165947522,1.5625e-05
680,0.01549735486361326,0.017169119367819088,1.5625e-05
681,0.015502338334187573,0.017114959636946758,1.5625e-05
682,0.015503285343156141,0.017121512800702978,1.5625e-05
683,0.01549472718262205,0.017115419239035878,7.8125e-06
684,0.015459827987440661,0.017126808099580275,7.8125e-06
685,0.01547534793030982,0.01711091274016538,7.8125e-06
686,0.015496170294343256,0.017131696399783354,7.8125e-06
687,0.015482444370932439,0.017126258142196458,7.8125e-06
688,0.015502571018741411,0.01711919126180925,7.8125e-06
689,0.015461180888700719,0.01711058316684233,7.8125e-06
690,0.01543948603976591,0.01713215259594215,7.8125e-06
691,0.015493548365638536,0.017123138655799123,7.8125e-06
692,0.015482046787499213,0.01710405593938748,7.8125e-06
693,0.015472408183211205,0.017111697559961763,7.8125e-06
694,0.015457349865898197,0.017105368798004925,3.90625e-06
695,0.015481022697891676,0.01710210971339945,3.90625e-06
696,0.01548123184372397,0.017109416986422727,3.90625e-06
697,0.015475620899130316,0.017108245625878146,3.90625e-06
698,0.01544953963043643,0.01710393928485429,3.90625e-06
699,0.015454852022230625,0.017102967936858057,3.90625e-06
700,0.015449000212053457,0.01710811776708102,3.90625e-06
701,0.015454290489501813,0.017103002988312858,3.90625e-06
702,0.015439457625296771,0.01709812799494005,3.90625e-06
703,0.015483663143480526,0.01710559184459216,3.90625e-06
704,0.015462699766252554,0.017109945524714395,3.90625e-06
705,0.015469084639905714,0.01709996867782593,3.90625e-06
706,0.015458274943133196,0.017100356575020757,3.90625e-06
707,0.015428079657402694,0.017103050012865734,3.90625e-06
708,0.015463238655059946,0.01710047972044979,3.90625e-06
709,0.015448802789928866,0.017099803975109046,3.90625e-06
710,0.015438653382600523,0.01710153606980096,3.90625e-06
711,0.015443399785926529,0.017102406583001765,3.90625e-06
712,0.015474027424466377,0.017101491655309147,3.90625e-06
713,0.015453705217177961,0.01710106498297405,1.953125e-06
714,0.015418708616612004,0.01710318032654979,1.953125e-06
715,0.015445743577883524,0.017103311563748332,1.953125e-06
716,0.015444643375482046,0.017100225547560365,1.953125e-06
717,0.015453551731565419,0.01710016858174004,1.953125e-06
718,0.015435151171450522,0.017102522771518754,1.953125e-06
719,0.015455232257498246,0.017100507549085552,1.953125e-06
720,0.01545840222388506,0.017097395864972168,1.953125e-06
721,0.015455655370126753,0.017099620663964078,1.953125e-06
722,0.015475584504504999,0.017099127326005496,1.953125e-06
723,0.015462959331332468,0.017098637319908436,1.953125e-06
724,0.015474163689741902,0.01709962526721655,9.765625e-07
725,0.015443706464971983,0.017098511159015103,9.765625e-07
726,0.015465934322599103,0.017098128007531747,9.765625e-07
727,0.015461332602974246,0.017098151037126506,9.765625e-07
728,0.015478301884643003,0.01709742194360908,9.765625e-07
729,0.015448020917235636,0.017099196799206844,9.765625e-07
730,0.015454444395122575,0.017096292847339045,9.765625e-07
731,0.015400253583257105,0.01709835620646816,9.765625e-07
732,0.015467211969342887,0.017099384004025185,9.765625e-07
733,0.015429944073890938,0.01709817724723554,9.765625e-07
734,0.015449393942367797,0.017098547058187318,9.765625e-07
735,0.015417688599258078,0.017099030317851174,9.765625e-07
736,0.015442995518884239,0.017095915967384436,9.765625e-07
737,0.015457456529724831,0.017098533169670072,9.765625e-07
738,0.015459209698818479,0.0170980387754904,9.765625e-07
739,0.015445094062563251,0.017098725784967357,9.765625e-07
740,0.01544380699302636,0.017097607430771947,9.765625e-07
741,0.01545306132631559,0.017097213073790175,4.8828125e-07
742,0.015441219742391623,0.017097338866067777,4.8828125e-07
743,0.015463321907993625,0.017098188413847835,4.8828125e-07
744,0.015454924464517949,0.017097924775212662,4.8828125e-07
745,0.015454854341406449,0.017098084834309576,4.8828125e-07
746,0.015459215651978464,0.017097319809400005,4.8828125e-07
747,0.01544398182601321,0.017097764347623466,4.8828125e-07
748,0.015425781555035534,0.017097168897923346,4.8828125e-07
749,0.015455209942278909,0.01709809013924048,4.8828125e-07
750,0.01542940397984257,0.017098468290956386,4.8828125e-07
751,0.015452533485550507,0.01709769668219463,4.8828125e-07
752,0.015429237163534351,0.01709749736342404,2.44140625e-07
753,0.015426759480261336,0.017097190044318863,2.44140625e-07
754,0.015440219702819983,0.01709807339783995,2.44140625e-07
755,0.015461550313321984,0.017097731498480987,2.44140625e-07
756,0.015448068926001297,0.017097137790755595,2.44140625e-07
